post_id,platform,post_type,Likes,Comments,Shares,Impressions,Reach,age
572,Instagram,Link,241,405,1,6764,2827,57
573,Twitter,Video,860,214,127,1965,1628,56
574,Instagram,Video,985,329,115,7920,1888,21
575,Instagram,Video,127,20,112,9229,573,37
576,Instagram,Video,651,67,89,2158,4598,52
577,LinkedIn,Image,729,170,106,7840,2426,49
578,Facebook,Image,528,460,41,6728,1603,30
579,Twitter,Video,273,251,186,5961,2485,54
580,Facebook,Video,779,193,59,7510,2383,30
581,LinkedIn,Link,31,191,90,2165,4589,63
582,LinkedIn,Image,526,307,179,9262,4666,50
583,Facebook,Link,188,497,36,6717,4929,36
584,Instagram,Link,67,95,58,4892,635,24
585,Facebook,Video,760,352,150,6573,1035,23
586,Twitter,Video,31,120,168,2317,4183,28
587,Instagram,Image,552,318,70,7069,3888,58
588,Twitter,Link,276,207,122,2638,1286,60
589,Twitter,Image,800,226,142,1760,1870,24
590,Facebook,Image,286,277,116,3319,4363,37
591,Instagram,Video,793,409,42,1109,1207,20
592,LinkedIn,Image,781,286,4,5727,4469,47
593,LinkedIn,Link,746,432,193,8768,3629,21
594,Instagram,Link,196,473,62,7341,3069,36
595,Facebook,Link,194,478,34,6069,2856,40
596,Facebook,Image,492,191,147,9059,982,53
597,Twitter,Video,930,101,86,8036,1223,64
598,Instagram,Image,644,440,121,7878,4158,50
599,Instagram,Link,825,465,164,5289,2221,42
600,Instagram,Video,253,253,162,4386,4016,29
601,Twitter,Image,137,216,163,9643,2430,55
602,Twitter,Video,523,376,112,3961,4138,31
603,Instagram,Image,905,340,82,7635,2659,45
604,Facebook,Image,543,327,157,7843,1536,35
605,LinkedIn,Video,88,387,21,8274,2489,20
606,Twitter,Video,886,28,73,1107,929,53
607,Twitter,Video,299,159,99,5623,4711,23
608,Twitter,Video,207,284,132,3733,4770,38
609,Instagram,Link,59,216,155,9008,1919,58
610,LinkedIn,Link,881,396,195,8552,2690,26
611,Twitter,Video,651,356,66,9748,1863,47
612,Instagram,Video,661,89,142,1510,3243,40
613,LinkedIn,Link,282,437,41,4293,3559,43
614,Twitter,Image,326,474,54,8899,4195,61
615,Twitter,Link,21,285,164,9196,2542,65
616,Twitter,Link,713,418,65,1443,1777,19
617,Twitter,Video,626,295,35,6331,1210,48
618,Facebook,Video,819,419,172,9569,1104,57
619,Twitter,Video,859,190,133,7409,3220,31
620,Instagram,Image,654,238,71,9596,4099,54
621,Facebook,Video,507,369,9,6010,1100,61
622,LinkedIn,Image,605,70,44,1537,2217,45
623,Facebook,Video,691,141,182,9620,696,46
624,Facebook,Image,696,84,10,2301,2624,63
625,LinkedIn,Video,585,386,39,2281,3840,37
626,Instagram,Image,350,7,170,5225,1485,44
627,Twitter,Video,858,187,81,1228,3323,48
628,LinkedIn,Link,321,412,76,3154,3254,24
629,Twitter,Link,674,209,150,2939,2272,61
630,Instagram,Link,372,82,93,3552,3520,30
631,Instagram,Image,361,62,86,2538,3663,24
632,LinkedIn,Image,211,126,23,3371,3518,25
633,Instagram,Video,206,108,40,3856,3867,50
634,LinkedIn,Image,979,488,199,7729,1023,58
635,Instagram,Link,309,359,115,1610,1448,41
636,Twitter,Link,567,485,49,5064,1230,61
637,Facebook,Video,537,224,1,2150,2490,40
638,LinkedIn,Link,661,146,34,2834,735,52
639,Facebook,Image,143,124,95,2142,644,20
640,Instagram,Link,729,499,9,9493,4497,45
641,Instagram,Video,749,480,196,6003,3729,21
642,Twitter,Link,319,476,111,9061,832,23
643,Twitter,Link,521,292,157,9852,4704,38
644,Twitter,Video,865,247,109,3757,964,50
645,Instagram,Image,811,3,48,8988,3639,62
646,Instagram,Video,176,448,29,9520,1578,49
647,LinkedIn,Image,98,302,181,4458,3333,30
648,LinkedIn,Video,477,192,70,7722,3597,19
649,Facebook,Image,965,387,175,2764,2849,54
650,Twitter,Video,462,181,153,2722,2686,55
651,LinkedIn,Link,486,115,189,2262,3407,32
652,LinkedIn,Image,261,466,133,3796,4335,26
653,Twitter,Image,571,85,78,7588,2516,18
654,Instagram,Image,60,212,195,5641,3899,40
655,Instagram,Image,669,173,61,4086,3016,64
656,Instagram,Image,465,252,161,8940,612,55
657,LinkedIn,Image,542,85,88,2045,4183,60
658,Twitter,Video,802,171,183,5668,1185,57
659,Facebook,Link,57,401,76,7418,2634,18
660,Instagram,Video,139,259,17,5136,2488,23
661,Facebook,Video,57,329,39,3857,3539,18
662,Facebook,Video,510,463,191,9677,3351,55
663,Facebook,Link,124,307,26,6889,4249,20
664,Instagram,Video,811,51,45,7981,2324,41
665,Facebook,Link,65,149,184,5700,3798,65
666,Facebook,Image,626,84,152,5386,4067,52
667,Facebook,Video,404,466,21,1276,1549,45
668,Twitter,Video,678,111,83,9853,3864,37
669,LinkedIn,Link,175,469,180,7481,1069,38
670,Facebook,Image,510,97,144,9601,4362,32
671,Facebook,Video,408,2,186,5266,3282,20
672,Instagram,Image,104,30,139,5490,777,19
673,LinkedIn,Image,830,482,157,1466,3974,52
674,Twitter,Link,574,153,67,1147,656,51
675,Twitter,Video,265,304,93,4385,4900,23
676,Facebook,Image,925,52,59,1216,4354,38
677,Instagram,Image,507,17,73,9988,4262,40
678,Facebook,Video,302,385,12,5851,4086,18
679,Facebook,Link,237,40,27,2454,2385,64
680,Instagram,Link,112,356,162,9955,3669,56
681,Instagram,Image,578,365,195,3280,860,28
682,Twitter,Video,622,120,14,7585,934,35
683,Twitter,Image,141,19,87,1472,1086,56
684,Instagram,Image,720,324,101,4697,1553,31
685,LinkedIn,Video,288,280,125,2531,1696,31
686,LinkedIn,Video,441,140,126,3908,2155,33
687,Facebook,Image,17,457,117,7324,3690,35
688,Instagram,Link,746,311,132,2998,2058,26
689,Twitter,Image,1,404,181,3246,1024,65
690,LinkedIn,Image,78,161,131,9377,2852,34
691,Twitter,Link,507,190,171,2932,4489,50
692,Instagram,Video,736,147,73,1117,4524,65
693,Instagram,Image,381,266,127,2441,2179,22
694,Facebook,Image,518,29,11,5236,4592,33
695,LinkedIn,Link,636,77,41,2605,4312,29
696,Twitter,Image,761,446,7,7513,2176,26
697,LinkedIn,Image,488,187,135,6364,2297,24
698,LinkedIn,Link,49,8,142,7030,2811,34
699,Instagram,Video,987,480,43,6383,1109,61
700,Facebook,Link,667,475,88,6933,3258,43
701,LinkedIn,Link,57,128,152,9364,3098,56
702,LinkedIn,Link,27,184,0,2847,1137,24
703,Twitter,Video,846,50,33,5021,1034,53
704,Instagram,Video,175,454,112,9949,2989,20
705,Twitter,Video,456,182,4,5990,4466,44
706,Instagram,Image,744,63,136,1816,2543,21
707,Twitter,Video,358,387,101,1125,4921,47
708,Twitter,Video,838,379,52,3513,1790,50
709,Facebook,Video,790,36,16,1154,4740,25
710,Facebook,Link,524,94,152,9831,1251,36
711,LinkedIn,Image,833,107,53,1757,1588,40
712,Facebook,Video,879,260,30,8324,581,38
713,Twitter,Link,842,281,139,1378,1916,21
714,LinkedIn,Image,714,330,24,5334,1645,60
715,Twitter,Video,918,314,95,7227,838,52
716,Facebook,Image,679,2,116,1302,2377,34
717,Twitter,Image,523,452,117,7145,3989,50
718,Twitter,Video,428,196,160,3512,4283,39
719,Instagram,Video,303,234,189,1651,738,35
720,LinkedIn,Link,223,252,198,3650,4608,39
721,Instagram,Link,883,382,29,2113,608,59
722,LinkedIn,Image,256,335,1,1718,4441,36
723,LinkedIn,Link,194,123,38,9853,3472,37
724,Twitter,Video,416,308,185,2531,2165,60
725,Facebook,Image,924,258,133,9683,4521,20
726,Instagram,Image,253,497,88,1870,687,38
727,LinkedIn,Image,892,252,190,4227,4808,18
728,Instagram,Link,692,436,194,1913,3762,49
729,Twitter,Image,747,134,15,7880,1172,31
730,Twitter,Video,52,349,196,2801,3160,28
731,Facebook,Image,232,0,90,3634,554,50
732,LinkedIn,Link,460,309,79,5775,3583,35
733,LinkedIn,Video,827,105,121,1874,659,18
734,LinkedIn,Video,577,259,189,4295,2010,19
735,Facebook,Video,157,447,5,1082,3315,51
736,Twitter,Video,792,66,50,1773,1893,52
737,Instagram,Link,259,22,79,2765,2849,52
738,Facebook,Link,197,205,79,8974,3537,62
739,Facebook,Image,87,33,36,9457,4709,40
740,LinkedIn,Image,832,285,28,7190,3216,25
741,Instagram,Image,671,386,118,8759,1662,53
742,Instagram,Video,133,191,164,5113,686,65
743,Facebook,Link,338,465,102,3746,4048,44
744,Facebook,Link,825,60,151,8104,2354,57
745,Instagram,Video,997,274,146,7835,2102,41
746,Instagram,Image,977,81,139,6103,4808,32
747,LinkedIn,Video,181,404,139,5188,2631,55
748,Instagram,Video,894,204,178,6369,929,50
749,Facebook,Video,616,498,112,2635,807,57
750,Facebook,Video,130,226,115,8046,4462,64
751,Facebook,Video,269,22,113,1081,2048,34
752,LinkedIn,Link,664,464,35,4683,1470,51
753,LinkedIn,Image,396,254,118,8235,724,34
754,LinkedIn,Link,842,361,26,1666,3600,22
755,Facebook,Image,885,104,194,8351,3173,29
756,Twitter,Image,412,390,34,1078,2816,21
757,Facebook,Link,25,56,170,1421,3448,62
758,LinkedIn,Link,230,293,198,9434,549,27
759,LinkedIn,Image,256,407,101,2504,1842,28
760,Instagram,Image,958,487,130,9970,3079,41
761,LinkedIn,Link,538,39,143,5315,1758,26
762,LinkedIn,Image,807,214,129,8908,4468,27
763,LinkedIn,Link,993,398,34,7656,1497,62
764,Instagram,Link,333,344,99,6720,2526,54
765,LinkedIn,Image,770,489,44,4979,4875,34
766,Twitter,Video,833,373,67,5833,2146,47
767,Facebook,Link,387,424,194,3934,2587,21
768,Twitter,Video,46,287,98,6260,2897,33
769,LinkedIn,Image,11,492,176,8330,4750,54
770,Twitter,Link,136,182,126,8886,4692,38
771,Facebook,Video,153,220,148,7392,1462,32
772,LinkedIn,Image,21,305,137,1779,3294,25
773,Facebook,Video,18,447,179,6025,4568,37
774,Twitter,Link,328,260,120,7498,608,33
775,Instagram,Link,181,353,106,3879,1187,23
776,Instagram,Image,981,49,112,7461,1251,41
777,LinkedIn,Link,328,205,110,4146,646,60
778,LinkedIn,Video,675,22,109,5013,1140,43
779,LinkedIn,Video,75,239,145,9275,2988,32
780,Instagram,Video,147,470,163,5467,3679,39
781,Facebook,Video,238,215,147,6627,2776,61
782,Instagram,Link,575,116,47,6247,1723,40
783,Facebook,Link,95,118,180,4104,1103,48
784,Instagram,Video,165,256,66,4103,4088,35
785,LinkedIn,Link,309,251,102,9047,4175,31
786,Twitter,Link,150,201,18,3096,592,55
787,Facebook,Link,624,243,73,4732,1818,55
788,LinkedIn,Link,261,48,23,3930,2960,31
789,Instagram,Image,698,270,77,5679,3376,21
790,LinkedIn,Video,3,496,18,5347,3004,23
791,LinkedIn,Image,586,118,70,9944,677,60
792,Facebook,Image,341,357,85,7864,861,58
793,Twitter,Image,703,69,20,1944,1378,51
794,Facebook,Link,219,172,29,5565,4114,54
795,Twitter,Link,509,393,71,4478,1080,65
796,Instagram,Image,96,469,133,6356,4676,52
797,LinkedIn,Image,236,211,172,8056,1885,50
798,Facebook,Image,744,11,146,1254,1037,63
799,Instagram,Image,190,355,67,3026,2205,39
800,Instagram,Image,84,130,116,7632,2682,24
801,Twitter,Image,14,154,80,6957,4273,30
802,Twitter,Link,730,291,145,7186,2705,60
803,LinkedIn,Image,448,14,119,3614,2886,42
804,Instagram,Link,245,87,66,8759,4426,51
805,Facebook,Video,895,3,91,1960,2721,39
806,Facebook,Image,915,469,135,1064,639,64
807,Twitter,Image,603,245,95,2256,2860,48
808,Facebook,Image,401,481,24,1286,2363,29
809,Facebook,Image,657,285,89,2034,1105,23
810,LinkedIn,Image,294,430,25,4547,4222,61
811,Instagram,Video,394,105,71,4711,1759,49
812,Instagram,Link,682,443,31,2585,4496,22
813,LinkedIn,Image,156,397,76,1966,784,42
814,LinkedIn,Video,590,253,19,9810,525,26
815,Instagram,Link,58,225,4,6658,2521,39
816,LinkedIn,Image,113,52,65,5072,2253,50
817,Twitter,Link,596,174,172,6940,2137,44
818,Facebook,Link,1,134,115,3968,3316,55
819,Twitter,Image,430,24,34,7387,2085,31
820,LinkedIn,Image,65,69,39,9796,2717,50
821,Instagram,Video,455,164,100,3211,3853,60
822,Instagram,Image,445,78,94,4938,818,51
823,Twitter,Link,667,495,113,4113,1764,54
824,LinkedIn,Image,237,287,193,7151,3302,35
825,Twitter,Video,15,150,74,9870,3777,57
826,LinkedIn,Image,864,476,34,5256,609,52
827,Instagram,Image,939,308,171,7556,2756,44
828,Facebook,Video,924,94,71,7244,828,50
829,Twitter,Image,604,393,156,8606,3644,42
830,Instagram,Link,908,354,92,7943,4457,36
831,LinkedIn,Link,426,161,69,9577,3760,26
832,Instagram,Video,983,106,193,6887,1881,31
833,Facebook,Image,770,83,95,9505,840,24
834,Instagram,Video,868,447,90,3681,3848,23
835,Facebook,Link,325,25,92,1370,2913,33
836,Twitter,Image,140,322,129,5430,3025,26
837,LinkedIn,Link,583,475,187,4418,3610,53
838,LinkedIn,Image,953,375,107,5841,4754,39
839,LinkedIn,Video,703,226,28,3488,1116,41
840,Facebook,Video,394,27,95,4374,1343,32
841,LinkedIn,Image,711,422,181,2629,826,64
842,LinkedIn,Link,413,63,35,1590,1166,39
843,Instagram,Image,615,277,132,8316,4315,47
844,Twitter,Video,391,145,46,9747,4034,27
845,Facebook,Video,984,400,119,5179,1012,58
846,LinkedIn,Link,180,89,49,2179,2770,26
847,LinkedIn,Video,832,123,108,3272,1505,23
848,Facebook,Video,301,333,54,6170,3230,51
849,Twitter,Image,776,283,43,4406,2163,56
850,Facebook,Link,952,67,35,8016,4895,34
851,Facebook,Link,461,16,126,1261,825,29
852,Twitter,Link,108,164,56,1142,3520,31
853,Instagram,Video,253,247,157,9417,599,45
854,Instagram,Image,462,312,132,1466,3141,60
855,Facebook,Video,127,424,185,8251,3780,65
856,Facebook,Video,674,160,62,8950,3579,57
857,Twitter,Image,32,44,19,6782,4295,35
858,Instagram,Image,135,41,122,3815,1593,47
859,Facebook,Link,301,175,180,7001,2744,46
860,Instagram,Image,66,242,83,3458,3447,21
861,LinkedIn,Image,630,233,80,1773,1810,38
862,LinkedIn,Video,283,129,32,6920,927,48
863,Facebook,Link,619,269,15,1251,1386,57
864,Facebook,Image,167,37,84,3327,4605,65
865,Facebook,Video,125,54,64,2929,4354,59
866,LinkedIn,Image,844,122,97,3301,4546,45
867,Facebook,Image,627,228,3,1843,1101,40
868,Twitter,Link,641,191,52,2660,2610,41
869,Facebook,Video,554,447,139,1819,4540,20
870,Twitter,Link,81,14,22,7392,597,19
871,LinkedIn,Link,770,176,34,3906,3949,44
872,Facebook,Video,745,219,182,9941,1932,24
873,Facebook,Image,210,179,64,1030,2333,40
874,Instagram,Image,604,415,175,8549,1795,30
875,Facebook,Video,673,499,122,1465,1354,30
876,Twitter,Image,230,217,178,8258,2350,26
877,LinkedIn,Image,687,99,103,7933,4964,26
878,Instagram,Video,78,464,154,2218,4657,61
879,LinkedIn,Link,583,212,165,7967,4272,50
880,Instagram,Image,546,330,155,9017,2797,32
881,Instagram,Image,931,287,190,1896,604,49
882,LinkedIn,Link,949,323,39,9543,3361,60
883,Instagram,Link,671,137,19,3643,4986,60
884,Instagram,Video,570,379,82,3696,2692,59
885,Twitter,Image,281,348,82,6277,1166,50
886,Facebook,Image,357,8,194,8918,1490,56
887,Instagram,Video,425,378,199,8131,4997,65
888,Facebook,Video,213,27,54,2706,1076,51
889,Facebook,Video,990,351,51,1764,3536,49
890,LinkedIn,Video,12,105,189,2575,4950,27
891,LinkedIn,Image,27,239,141,3130,4192,45
892,LinkedIn,Link,386,497,133,3004,2782,22
893,LinkedIn,Video,742,230,4,4661,2392,47
894,LinkedIn,Link,129,328,135,7433,1919,23
895,LinkedIn,Image,881,4,39,3429,2462,26
896,Facebook,Video,557,276,101,2156,4569,21
897,Instagram,Video,696,88,21,4352,4329,27
898,Facebook,Link,166,290,96,2916,3235,32
899,Facebook,Image,132,109,197,4497,3553,23
900,Instagram,Video,185,148,21,8121,4417,39
901,Twitter,Image,378,323,21,4001,3568,22
902,Twitter,Link,193,239,149,9209,2929,30
903,Twitter,Image,737,463,185,2292,1131,59
904,Facebook,Image,449,450,9,5832,3341,39
905,Instagram,Video,79,370,81,2120,2746,51
906,Instagram,Link,640,243,159,7502,1457,64
907,Facebook,Image,517,236,151,2283,3398,29
908,Twitter,Video,779,224,11,7759,1107,33
909,Facebook,Video,722,401,34,7605,2123,56
910,LinkedIn,Image,486,397,130,2745,718,29
911,Twitter,Image,798,48,4,3718,1514,47
912,Twitter,Video,843,235,35,1478,519,19
913,Facebook,Link,65,319,171,6130,1248,38
914,Instagram,Video,561,80,68,1453,4139,43
915,Instagram,Link,909,90,31,9344,834,21
916,Instagram,Link,994,344,80,3435,3453,58
917,LinkedIn,Image,929,177,128,8371,2035,44
918,Facebook,Image,416,221,86,9002,4407,58
919,Instagram,Link,389,299,141,3679,2232,27
920,LinkedIn,Link,569,402,115,3557,569,36
921,Instagram,Video,742,255,149,4998,4301,37
922,Instagram,Image,870,294,141,5228,4070,41
923,Twitter,Image,341,232,34,2969,2179,22
924,Facebook,Image,374,312,182,4719,4654,34
925,Twitter,Image,782,153,27,5118,539,59
926,Facebook,Video,384,312,44,1816,2214,36
927,Twitter,Video,540,403,196,8188,2918,42
928,Instagram,Link,741,247,44,1797,4083,51
929,Instagram,Image,555,142,90,8429,4529,54
930,Instagram,Link,121,16,120,1701,4398,54
931,Instagram,Video,276,191,166,4395,2586,62
932,Instagram,Video,89,240,55,2744,717,31
933,Instagram,Image,28,170,168,1200,2929,63
934,Instagram,Video,609,164,100,3626,1763,38
935,Twitter,Video,646,3,83,4219,3944,22
936,LinkedIn,Video,886,297,171,7694,2655,43
937,Instagram,Video,573,397,114,6421,4215,56
938,Instagram,Video,251,19,14,9944,3358,25
939,LinkedIn,Image,947,375,188,8033,3260,27
940,Instagram,Image,595,334,130,2476,1675,45
941,Twitter,Video,176,454,65,2810,2179,39
942,Instagram,Video,262,316,64,4180,3617,35
943,Instagram,Link,941,386,79,6865,4780,19
944,Twitter,Link,182,403,175,4595,1680,35
945,Twitter,Link,238,206,138,9264,1215,51
946,Instagram,Link,43,77,50,6814,2887,63
947,Instagram,Image,199,114,169,2460,1108,48
948,Instagram,Link,999,225,108,7344,2036,62
949,Twitter,Image,293,264,3,2448,1313,45
950,Facebook,Link,991,368,94,1999,3280,53
951,Twitter,Video,72,153,188,5350,3817,62
952,Twitter,Image,280,434,112,3880,2238,48
953,Facebook,Image,638,105,96,1731,4475,59
954,Facebook,Link,968,440,121,5676,1232,40
955,LinkedIn,Image,921,222,86,1977,4844,35
956,LinkedIn,Image,369,69,143,4260,4509,61
957,LinkedIn,Video,300,375,2,8188,4708,39
958,Facebook,Video,395,67,96,3299,2519,42
959,Facebook,Video,496,134,61,1851,3282,65
960,Facebook,Link,355,192,178,2289,4900,60
961,LinkedIn,Link,125,253,16,4634,3357,34
962,Twitter,Link,123,489,4,7479,2412,60
963,Instagram,Video,807,456,23,9643,4823,38
964,LinkedIn,Image,969,24,162,7271,3049,28
965,Instagram,Video,554,89,87,4097,2823,40
966,Facebook,Video,109,309,150,3396,2254,23
967,Facebook,Image,882,216,56,8403,4819,36
968,LinkedIn,Link,32,270,46,5083,4614,33
969,Facebook,Video,525,134,76,7879,4391,44
970,Twitter,Image,572,441,173,9245,676,40
971,Twitter,Video,519,372,130,4274,2642,31
972,LinkedIn,Link,386,331,92,6919,3625,25
973,Facebook,Link,868,487,154,7542,2848,38
974,Instagram,Image,674,200,122,2000,3054,48
975,LinkedIn,Video,979,145,87,2703,975,35
976,Twitter,Video,206,242,17,7152,3947,55
977,Instagram,Image,129,111,79,2900,1484,38
978,LinkedIn,Link,308,195,47,9894,845,45
979,Instagram,Link,563,12,55,7123,4721,48
980,Instagram,Image,904,204,23,1097,3369,52
981,Instagram,Video,150,443,51,1882,3335,43
982,Facebook,Video,1,79,65,1856,4504,29
983,LinkedIn,Link,211,500,37,6541,4783,50
984,Twitter,Video,90,195,130,1928,1424,23
985,Instagram,Video,502,6,70,6049,3003,22
986,Facebook,Image,613,214,42,2952,2195,38
987,Instagram,Video,595,304,17,9984,820,29
988,Twitter,Image,108,236,196,9282,4360,36
989,Facebook,Video,612,378,127,8537,1483,61
990,Twitter,Link,104,453,195,2614,2642,24
991,Facebook,Link,945,173,64,8435,3184,40
992,Twitter,Link,596,23,3,4734,1682,21
993,Facebook,Link,130,72,75,6511,512,30
994,Facebook,Link,461,483,190,1947,1658,29
995,Instagram,Link,456,256,27,1501,3112,25
996,Facebook,Video,387,483,142,8527,3834,42
997,LinkedIn,Video,765,18,194,2909,655,63
998,LinkedIn,Video,665,395,175,2122,3227,39
999,Facebook,Video,674,174,29,9898,4835,48
1000,Instagram,Link,770,14,117,6315,3044,57
1001,LinkedIn,Image,816,282,19,1060,1535,30
1002,Instagram,Video,746,135,54,8183,2963,19
1003,Facebook,Video,359,493,47,3981,4906,25
1004,Facebook,Link,224,205,157,7881,2393,34
1005,Facebook,Link,530,334,26,7677,4698,32
1006,LinkedIn,Video,500,454,29,9530,4946,37
1007,Facebook,Image,852,408,103,1960,3831,18
1008,Facebook,Link,603,275,54,4074,3174,34
1009,LinkedIn,Video,816,253,76,6726,1192,35
1010,Facebook,Video,599,242,71,5280,2225,40
1011,LinkedIn,Image,615,402,172,2448,1010,24
1012,Instagram,Image,389,401,17,6405,3864,40
1013,Facebook,Image,1000,489,10,7356,502,45
1014,Facebook,Link,492,199,76,2651,2657,27
1015,Instagram,Video,159,99,41,9627,1211,25
1016,Twitter,Image,783,6,27,6038,3910,31
1017,LinkedIn,Link,131,185,151,1418,987,51
1018,Instagram,Image,555,403,87,7961,1673,48
1019,Twitter,Link,104,40,106,8161,3765,24
1020,Instagram,Image,259,282,33,6148,3643,53
1021,Instagram,Video,428,482,154,3172,4442,54
1022,Facebook,Link,590,268,166,6496,1018,34
1023,LinkedIn,Image,851,414,35,9685,1624,56
1024,LinkedIn,Image,583,77,165,2483,647,55
1025,Facebook,Image,592,318,135,3834,2635,31
1026,Instagram,Video,425,323,148,6402,2776,30
1027,Facebook,Image,169,266,11,8038,4745,56
1028,LinkedIn,Link,774,485,176,8770,2461,41
